,winner,reward,num_actions,last_states
367,Leotris,76,792,"tensor([[ 0.7500, -0.0105,  0.1000,  0.1000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.5280]])"
368,Leotris,74,771,"tensor([[ 0.4531, -0.0105,  0.1000,  0.1000,  0.1000,  0.3000,  0.0000,  1.0000,
          0.5140]])"
369,Leotris,74,911,"tensor([[ 0.7031, -0.0105,  0.2000,  0.1000,  0.4000,  0.2000,  0.0000,  1.0000,
          0.6073]])"
370,Leotris,69,631,"tensor([[ 0.3281, -0.0105,  0.1000,  0.1000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.4207]])"
371,Leotris,70,466,"tensor([[ 0.2969, -0.0105,  0.1000,  0.1000,  0.1000,  0.3000,  0.0000,  1.0000,
          0.3107]])"
372,Leotris,66,514,"tensor([[ 0.3438, -0.0105,  0.1000,  0.1000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.3427]])"
373,Leotris,69,1137,"tensor([[ 0.5312, -0.0105,  0.1000,  0.1000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.7580]])"
374,Leotris,70,371,"tensor([[ 0.4531, -0.0105,  0.1000,  0.1000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.2473]])"
375,Leotris,74,612,"tensor([[ 0.6250, -0.0105,  0.1000,  0.1000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.4080]])"
376,Leotris,69,992,"tensor([[ 0.0625, -0.0105,  0.2000,  0.1000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.6613]])"
377,Leotris,74,805,"tensor([[ 0.4062, -0.0105,  0.2000,  0.1000,  0.1000,  0.3000,  0.0000,  1.0000,
          0.5367]])"
378,Leotris,69,310,"tensor([[ 0.0469, -0.0105,  0.2000,  0.1000,  0.4000,  0.2000,  0.0000,  1.0000,
          0.2067]])"
379,Leotris,69,364,"tensor([[ 0.2188, -0.0105,  0.2000,  0.1000,  0.4000,  0.1000,  0.0000,  1.0000,
          0.2427]])"
380,Leotris,71,425,"tensor([[ 0.5156, -0.0105,  0.2000,  0.1000,  0.4000,  0.1000,  0.0000,  1.0000,
          0.2833]])"
381,Leotris,71,335,"tensor([[ 0.2656, -0.0105,  0.3000,  0.1000,  0.4000,  0.3000,  0.0000,  1.0000,
          0.2233]])"
382,Leotris,70,382,"tensor([[ 0.2969, -0.0105,  0.3000,  0.2000,  0.5000,  0.1000,  0.0000,  1.0000,
          0.2547]])"
383,Leotris,73,479,"tensor([[ 0.6875, -0.0105,  0.3000,  0.2000,  0.4000,  0.4000,  0.0000,  1.0000,
          0.3193]])"
384,Leotris,79,215,"tensor([[ 0.8125, -0.0105,  0.3000,  0.2000,  0.4000,  0.4000,  0.0000,  1.0000,
          0.1433]])"
385,Leotris,74,346,"tensor([[ 0.6875, -0.0105,  0.3000,  0.2000,  0.5000,  0.1000,  0.0000,  1.0000,
          0.2307]])"
386,Leotris,74,309,"tensor([[ 0.7344, -0.0105,  0.3000,  0.3000,  0.1000,  0.3000,  0.0000,  1.0000,
          0.2060]])"
387,Leotris,75,380,"tensor([[ 0.6094, -0.0105,  0.3000,  0.3000,  0.4000,  0.1000,  0.0000,  1.0000,
          0.2533]])"
388,Leotris,72,254,"tensor([[ 0.5625, -0.0105,  0.3000,  0.3000,  0.4000,  0.1000,  0.0000,  1.0000,
          0.1693]])"
389,Leotris,70,249,"tensor([[ 0.3125, -0.0105,  0.4000,  0.3000,  0.2000,  0.2000,  0.0000,  1.0000,
          0.1660]])"
390,Leotris,75,322,"tensor([[ 0.5156, -0.0105,  0.4000,  0.3000,  0.6000,  0.3000,  0.0000,  1.0000,
          0.2147]])"
391,Leotris,76,366,"tensor([[ 0.5469, -0.0105,  0.4000,  0.3000,  0.3000,  0.5000,  0.0000,  1.0000,
          0.2440]])"
392,Leotris,71,545,"tensor([[ 0.5625, -0.0105,  0.3000,  0.3000,  0.1000,  0.4000,  0.0000,  1.0000,
          0.3633]])"
393,Leotris,77,184,"tensor([[ 0.8594, -0.0105,  0.4000,  0.3000,  0.4000,  0.5000,  0.0000,  1.0000,
          0.1227]])"
394,Leotris,74,194,"tensor([[ 0.5312, -0.0105,  0.4000,  0.2000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.1293]])"
395,Leotris,74,234,"tensor([[ 0.5156, -0.0105,  0.4000,  0.2000,  0.6000,  0.2000,  0.0000,  1.0000,
          0.1560]])"
396,Leotris,70,211,"tensor([[ 0.4531, -0.0105,  0.4000,  0.2000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.1407]])"
397,Leotris,69,378,"tensor([[ 0.2188, -0.0105,  0.4000,  0.2000,  0.4000,  0.4000,  0.0000,  1.0000,
          0.2520]])"
398,Leotris,74,402,"tensor([[ 0.6406, -0.0105,  0.3000,  0.2000,  0.1000,  0.1000,  0.0000,  1.0000,
          0.2680]])"
399,Leotris,76,404,"tensor([[ 0.8438, -0.0105,  0.3000,  0.2000,  0.4000,  0.4000,  0.0000,  1.0000,
          0.2693]])"
400,Leotris,77,323,"tensor([[ 0.8906, -0.0105,  0.3000,  0.2000,  0.3000,  0.4000,  0.0000,  1.0000,
          0.2153]])"
401,Leotris,70,182,"tensor([[ 0.4062, -0.0105,  0.3000,  0.2000,  0.2000,  0.4000,  0.0000,  1.0000,
          0.1213]])"
402,Leotris,71,304,"tensor([[ 0.3750, -0.0105,  0.3000,  0.2000,  0.2000,  0.4000,  0.0000,  1.0000,
          0.2027]])"
403,Strahd,-41,331,"tensor([[-0.0625,  0.1474,  0.2000,  0.3000,  0.2000,  0.2000,  0.0000,  1.0000,
          0.2207]])"
404,Leotris,78,375,"tensor([[ 0.5938, -0.0105,  0.2000,  0.3000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.2500]])"
405,Leotris,75,301,"tensor([[ 0.7031, -0.0105,  0.2000,  0.3000,  0.3000,  0.5000,  0.0000,  1.0000,
          0.2007]])"
406,Leotris,70,545,"tensor([[ 0.2656, -0.0105,  0.1000,  0.3000,  0.2000,  0.5000,  0.0000,  1.0000,
          0.3633]])"
407,Leotris,75,407,"tensor([[ 0.6875, -0.0105,  0.1000,  0.3000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.2713]])"
408,Leotris,66,748,"tensor([[ 0.1250, -0.0105,  0.1000,  0.2000,  0.1000,  0.4000,  0.0000,  1.0000,
          0.4987]])"
409,Leotris,74,462,"tensor([[ 0.3750, -0.0105,  0.1000,  0.2000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.3080]])"
410,Leotris,66,665,"tensor([[ 0.0312, -0.0105,  0.2000,  0.2000,  0.1000,  0.4000,  0.0000,  1.0000,
          0.4433]])"
411,Leotris,66,379,"tensor([[ 0.0156, -0.0105,  0.2000,  0.2000,  0.4000,  0.1000,  0.0000,  1.0000,
          0.2527]])"
412,Leotris,65,455,"tensor([[ 0.0156, -0.0105,  0.2000,  0.2000,  0.3000,  0.4000,  0.0000,  1.0000,
          0.3033]])"
413,Leotris,69,765,"tensor([[ 0.3906, -0.0105,  0.2000,  0.2000,  0.3000,  0.4000,  0.0000,  1.0000,
          0.5100]])"
414,Leotris,64,679,"tensor([[ 0.0156, -0.0105,  0.2000,  0.1000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.4527]])"
415,Leotris,74,326,"tensor([[ 0.5781, -0.0105,  0.2000,  0.1000,  0.4000,  0.2000,  0.0000,  1.0000,
          0.2173]])"
416,Leotris,72,477,"tensor([[ 0.5312, -0.0105,  0.4000,  0.1000,  0.6000,  0.1000,  0.0000,  1.0000,
          0.3180]])"
417,Leotris,70,342,"tensor([[ 0.1094, -0.0105,  0.4000,  0.2000,  0.6000,  0.2000,  0.0000,  1.0000,
          0.2280]])"
418,Leotris,71,272,"tensor([[ 0.3281, -0.0105,  0.4000,  0.3000,  0.2000,  0.2000,  0.0000,  1.0000,
          0.1813]])"
419,Leotris,78,127,"tensor([[ 0.8594, -0.0105,  0.3000,  0.3000,  0.2000,  0.5000,  0.0000,  1.0000,
          0.0847]])"
420,Leotris,73,180,"tensor([[ 0.6250, -0.0105,  0.3000,  0.3000,  0.2000,  0.1000,  0.0000,  1.0000,
          0.1200]])"
421,Leotris,74,170,"tensor([[ 0.6250, -0.0105,  0.3000,  0.4000,  0.5000,  0.4000,  0.0000,  1.0000,
          0.1133]])"
422,Leotris,69,238,"tensor([[ 0.6094, -0.0105,  0.3000,  0.5000,  0.5000,  0.4000,  0.0000,  1.0000,
          0.1587]])"
423,Leotris,79,403,"tensor([[ 0.9531, -0.0105,  0.3000,  0.5000,  0.1000,  0.4000,  0.0000,  1.0000,
          0.2687]])"
424,Leotris,72,241,"tensor([[ 0.3281, -0.0105,  0.3000,  0.5000,  0.3000,  0.7000,  0.0000,  1.0000,
          0.1607]])"
425,Leotris,77,228,"tensor([[ 0.7812, -0.0105,  0.4000,  0.5000,  0.4000,  0.7000,  0.0000,  1.0000,
          0.1520]])"
426,Leotris,69,193,"tensor([[ 0.2500, -0.0105,  0.4000,  0.5000,  0.5000,  0.7000,  0.0000,  1.0000,
          0.1287]])"
427,Leotris,73,269,"tensor([[ 0.6562, -0.0105,  0.4000,  0.5000,  0.6000,  0.4000,  0.0000,  1.0000,
          0.1793]])"
428,Leotris,75,366,"tensor([[ 0.7656, -0.0105,  0.4000,  0.5000,  0.5000,  0.3000,  0.0000,  1.0000,
          0.2440]])"
429,Leotris,67,320,"tensor([[ 0.0312, -0.0105,  0.3000,  0.4000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.2133]])"
430,Leotris,71,172,"tensor([[ 0.4219, -0.0105,  0.3000,  0.4000,  0.1000,  0.4000,  0.0000,  1.0000,
          0.1147]])"
431,Leotris,73,246,"tensor([[ 0.5312, -0.0105,  0.3000,  0.4000,  0.3000,  0.6000,  0.0000,  1.0000,
          0.1640]])"
432,Leotris,71,138,"tensor([[ 0.4375, -0.0105,  0.3000,  0.4000,  0.5000,  0.4000,  0.0000,  1.0000,
          0.0920]])"
433,Leotris,73,371,"tensor([[ 0.7188, -0.0105,  0.3000,  0.4000,  0.3000,  0.6000,  0.0000,  1.0000,
          0.2473]])"
434,Leotris,70,196,"tensor([[ 0.2656, -0.0105,  0.3000,  0.4000,  0.2000,  0.2000,  0.0000,  1.0000,
          0.1307]])"
435,Leotris,71,200,"tensor([[ 0.5000, -0.0105,  0.3000,  0.4000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.1333]])"
436,Leotris,71,247,"tensor([[ 0.2969, -0.0105,  0.3000,  0.4000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.1647]])"
437,Leotris,74,352,"tensor([[ 0.7656, -0.0105,  0.3000,  0.4000,  0.4000,  0.6000,  0.0000,  1.0000,
          0.2347]])"
438,Leotris,72,269,"tensor([[ 0.5156, -0.0105,  0.3000,  0.4000,  0.2000,  0.2000,  0.0000,  1.0000,
          0.1793]])"
439,Leotris,72,195,"tensor([[ 0.2969, -0.0105,  0.3000,  0.3000,  0.4000,  0.1000,  0.0000,  1.0000,
          0.1300]])"
440,Leotris,78,263,"tensor([[ 0.8281, -0.0105,  0.3000,  0.3000,  0.4000,  0.1000,  0.0000,  1.0000,
          0.1753]])"
441,Leotris,74,186,"tensor([[ 0.7031, -0.0105,  0.3000,  0.3000,  0.1000,  0.2000,  0.0000,  1.0000,
          0.1240]])"
442,Leotris,70,73,"tensor([[ 0.6406, -0.0105,  0.3000,  0.3000,  0.1000,  0.4000,  0.0000,  1.0000,
          0.0487]])"
443,Leotris,77,295,"tensor([[ 0.8281, -0.0105,  0.3000,  0.3000,  0.1000,  0.3000,  0.0000,  1.0000,
          0.1967]])"
444,Leotris,72,304,"tensor([[ 0.6406, -0.0105,  0.3000,  0.3000,  0.1000,  0.4000,  0.0000,  1.0000,
          0.2027]])"
445,Leotris,73,265,"tensor([[ 0.4844, -0.0105,  0.3000,  0.3000,  0.1000,  0.3000,  0.0000,  1.0000,
          0.1767]])"
446,Leotris,68,318,"tensor([[ 0.1719, -0.0105,  0.1000,  0.2000,  0.1000,  0.4000,  0.0000,  1.0000,
          0.2120]])"
447,Leotris,71,592,"tensor([[ 0.3594, -0.0105,  0.1000,  0.2000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.3947]])"
448,Leotris,70,598,"tensor([[ 0.4531, -0.0105,  0.2000,  0.2000,  0.2000,  0.4000,  0.0000,  1.0000,
          0.3987]])"
449,Leotris,69,346,"tensor([[ 0.6406, -0.0105,  0.2000,  0.3000,  0.4000,  0.4000,  0.0000,  1.0000,
          0.2307]])"
450,Leotris,75,377,"tensor([[ 0.6562, -0.0105,  0.2000,  0.2000,  0.4000,  0.1000,  0.0000,  1.0000,
          0.2513]])"
451,Strahd,-41,405,"tensor([[-0.0781,  0.3368,  0.1000,  0.2000,  0.1000,  0.3000,  0.0000,  1.0000,
          0.2700]])"
452,Leotris,67,660,"tensor([[ 0.1094, -0.0105,  0.1000,  0.1000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.4400]])"
453,Leotris,76,291,"tensor([[ 0.7812, -0.0105,  0.2000,  0.1000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.1940]])"
454,Leotris,69,733,"tensor([[ 0.3438, -0.0105,  0.1000,  0.1000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.4887]])"
455,Leotris,68,1031,"tensor([[ 0.3125, -0.0105,  0.1000,  0.1000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.6873]])"
456,Leotris,69,868,"tensor([[ 0.4375, -0.0105,  0.2000,  0.2000,  0.2000,  0.4000,  0.0000,  1.0000,
          0.5787]])"
457,Leotris,71,396,"tensor([[ 0.5781, -0.0105,  0.2000,  0.3000,  0.2000,  0.5000,  0.0000,  1.0000,
          0.2640]])"
458,Leotris,73,247,"tensor([[ 0.3906, -0.0105,  0.1000,  0.3000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.1647]])"
459,Leotris,68,443,"tensor([[ 0.4688, -0.0105,  0.2000,  0.3000,  0.4000,  0.2000,  0.0000,  1.0000,
          0.2953]])"
460,Leotris,70,457,"tensor([[ 0.2344, -0.0105,  0.2000,  0.3000,  0.4000,  0.2000,  0.0000,  1.0000,
          0.3047]])"
461,Leotris,71,373,"tensor([[ 0.3438, -0.0105,  0.2000,  0.3000,  0.4000,  0.2000,  0.0000,  1.0000,
          0.2487]])"
462,Leotris,74,367,"tensor([[ 0.6406, -0.0105,  0.2000,  0.3000,  0.4000,  0.2000,  0.0000,  1.0000,
          0.2447]])"
463,Leotris,76,277,"tensor([[ 0.6562, -0.0105,  0.1000,  0.2000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.1847]])"
464,Leotris,69,342,"tensor([[ 0.5000, -0.0105,  0.1000,  0.2000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.2280]])"
465,Leotris,71,622,"tensor([[ 0.4375, -0.0105,  0.1000,  0.2000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.4147]])"
466,Leotris,68,445,"tensor([[ 0.1719, -0.0105,  0.2000,  0.1000,  0.4000,  0.2000,  0.0000,  1.0000,
          0.2967]])"
467,Leotris,71,616,"tensor([[ 0.5312, -0.0105,  0.1000,  0.1000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.4107]])"
468,Leotris,76,598,"tensor([[ 0.8906, -0.0105,  0.1000,  0.1000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.3987]])"
469,Leotris,67,713,"tensor([[ 0.3594, -0.0105,  0.1000,  0.1000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.4753]])"
470,Leotris,72,554,"tensor([[ 0.4531, -0.0105,  0.1000,  0.1000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.3693]])"
471,Leotris,71,813,"tensor([[ 0.4844, -0.0105,  0.1000,  0.1000,  0.1000,  0.3000,  0.0000,  1.0000,
          0.5420]])"
472,Leotris,72,509,"tensor([[ 0.3750, -0.0105,  0.1000,  0.2000,  0.1000,  0.4000,  0.0000,  1.0000,
          0.3393]])"
473,Leotris,68,228,"tensor([[ 0.1719, -0.0105,  0.1000,  0.2000,  0.1000,  0.4000,  0.0000,  1.0000,
          0.1520]])"
474,Strahd,-47,190,"tensor([[-0.0312,  0.4632,  0.2000,  0.2000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.1267]])"
475,Leotris,73,294,"tensor([[ 0.7812, -0.0105,  0.2000,  0.2000,  0.4000,  0.3000,  0.0000,  1.0000,
          0.1960]])"
476,Leotris,71,567,"tensor([[ 0.2812, -0.0105,  0.2000,  0.1000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.3780]])"
477,Leotris,68,537,"tensor([[ 0.0781, -0.0105,  0.3000,  0.1000,  0.4000,  0.3000,  0.0000,  1.0000,
          0.3580]])"
478,Leotris,69,309,"tensor([[ 0.4375, -0.0105,  0.3000,  0.1000,  0.5000,  0.1000,  0.0000,  1.0000,
          0.2060]])"
479,Leotris,70,527,"tensor([[ 0.0938, -0.0105,  0.5000,  0.1000,  0.4000,  0.3000,  0.0000,  1.0000,
          0.3513]])"
480,Leotris,76,609,"tensor([[ 0.8125, -0.0105,  0.5000,  0.1000,  0.7000,  0.2000,  0.0000,  1.0000,
          0.4060]])"
481,Leotris,73,222,"tensor([[ 0.6562, -0.0105,  0.5000,  0.1000,  0.7000,  0.2000,  0.0000,  1.0000,
          0.1480]])"
482,Leotris,72,410,"tensor([[ 0.2812, -0.0105,  0.5000,  0.1000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.2733]])"
483,Leotris,76,454,"tensor([[ 0.7188, -0.0105,  0.5000,  0.1000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.3027]])"
484,Leotris,73,282,"tensor([[ 0.5000, -0.0105,  0.4000,  0.1000,  0.2000,  0.2000,  0.0000,  1.0000,
          0.1880]])"
485,Leotris,68,227,"tensor([[ 0.4062, -0.0105,  0.4000,  0.1000,  0.6000,  0.1000,  0.0000,  1.0000,
          0.1513]])"
486,Leotris,73,352,"tensor([[ 0.6406, -0.0105,  0.4000,  0.1000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.2347]])"
487,Leotris,71,482,"tensor([[ 0.6250, -0.0105,  0.3000,  0.1000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.3213]])"
488,Leotris,66,401,"tensor([[ 0.0469, -0.0105,  0.3000,  0.1000,  0.5000,  0.2000,  0.0000,  1.0000,
          0.2673]])"
489,Leotris,68,573,"tensor([[ 0.3125, -0.0105,  0.2000,  0.1000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.3820]])"
490,Leotris,68,722,"tensor([[ 0.0781, -0.0105,  0.3000,  0.2000,  0.3000,  0.4000,  0.0000,  1.0000,
          0.4813]])"
491,Leotris,68,368,"tensor([[ 0.3438, -0.0105,  0.4000,  0.1000,  0.6000,  0.1000,  0.0000,  1.0000,
          0.2453]])"
492,Leotris,66,305,"tensor([[ 0.1719, -0.0105,  0.3000,  0.1000,  0.5000,  0.2000,  0.0000,  1.0000,
          0.2033]])"
493,Leotris,69,205,"tensor([[ 0.3750, -0.0105,  0.4000,  0.1000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.1367]])"
494,Leotris,71,209,"tensor([[ 0.4688, -0.0105,  0.4000,  0.2000,  0.2000,  0.2000,  0.0000,  1.0000,
          0.1393]])"
495,Leotris,72,334,"tensor([[ 0.5469, -0.0105,  0.3000,  0.2000,  0.5000,  0.2000,  0.0000,  1.0000,
          0.2227]])"
496,Leotris,72,440,"tensor([[ 0.6094, -0.0105,  0.3000,  0.2000,  0.5000,  0.3000,  0.0000,  1.0000,
          0.2933]])"
497,Strahd,-32,404,"tensor([[-0.0469,  0.0211,  0.3000,  0.2000,  0.4000,  0.2000,  0.0000,  1.0000,
          0.2693]])"
498,Leotris,69,151,"tensor([[ 0.3750, -0.0105,  0.3000,  0.2000,  0.5000,  0.3000,  0.0000,  1.0000,
          0.1007]])"
499,Leotris,73,232,"tensor([[ 0.5781, -0.0105,  0.3000,  0.2000,  0.5000,  0.1000,  0.0000,  1.0000,
          0.1547]])"
500,Leotris,69,444,"tensor([[ 0.3906, -0.0105,  0.3000,  0.2000,  0.5000,  0.1000,  0.0000,  1.0000,
          0.2960]])"
501,Leotris,67,266,"tensor([[ 0.1406, -0.0105,  0.3000,  0.2000,  0.5000,  0.3000,  0.0000,  1.0000,
          0.1773]])"
502,Leotris,70,347,"tensor([[ 0.5156, -0.0105,  0.3000,  0.1000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.2313]])"
503,Leotris,64,740,"tensor([[ 0.1250, -0.0105,  0.2000,  0.2000,  0.4000,  0.2000,  0.0000,  1.0000,
          0.4933]])"
504,Leotris,69,470,"tensor([[ 0.0156, -0.0105,  0.2000,  0.2000,  0.4000,  0.2000,  0.0000,  1.0000,
          0.3133]])"
505,Leotris,68,626,"tensor([[ 0.1250, -0.0105,  0.3000,  0.2000,  0.1000,  0.1000,  0.0000,  1.0000,
          0.4173]])"
506,Leotris,71,278,"tensor([[ 0.5625, -0.0105,  0.4000,  0.2000,  0.6000,  0.2000,  0.0000,  1.0000,
          0.1853]])"
507,Leotris,72,411,"tensor([[ 0.2031, -0.0105,  0.4000,  0.2000,  0.6000,  0.3000,  0.0000,  1.0000,
          0.2740]])"
508,Leotris,72,342,"tensor([[ 0.2344, -0.0105,  0.4000,  0.1000,  0.6000,  0.2000,  0.0000,  1.0000,
          0.2280]])"
509,Leotris,73,615,"tensor([[ 0.7344, -0.0105,  0.4000,  0.1000,  0.6000,  0.1000,  0.0000,  1.0000,
          0.4100]])"
510,Leotris,73,433,"tensor([[ 0.6250, -0.0105,  0.4000,  0.1000,  0.6000,  0.2000,  0.0000,  1.0000,
          0.2887]])"
511,Leotris,70,470,"tensor([[ 0.6250, -0.0105,  0.4000,  0.1000,  0.2000,  0.2000,  0.0000,  1.0000,
          0.3133]])"
512,Leotris,72,724,"tensor([[ 0.6562, -0.0105,  0.3000,  0.1000,  0.1000,  0.1000,  0.0000,  1.0000,
          0.4827]])"
513,Leotris,72,468,"tensor([[ 0.6406, -0.0105,  0.4000,  0.3000,  0.6000,  0.2000,  0.0000,  1.0000,
          0.3120]])"
514,Leotris,77,243,"tensor([[ 0.7656, -0.0105,  0.4000,  0.3000,  0.5000,  0.5000,  0.0000,  1.0000,
          0.1620]])"
515,Leotris,73,313,"tensor([[ 0.6094, -0.0105,  0.4000,  0.3000,  0.3000,  0.5000,  0.0000,  1.0000,
          0.2087]])"
516,Leotris,76,149,"tensor([[ 0.7656, -0.0105,  0.4000,  0.3000,  0.5000,  0.5000,  0.0000,  1.0000,
          0.0993]])"
517,Leotris,78,297,"tensor([[ 0.7500, -0.0105,  0.4000,  0.3000,  0.5000,  0.1000,  0.0000,  1.0000,
          0.1980]])"
518,Leotris,71,296,"tensor([[ 0.0469, -0.0105,  0.4000,  0.1000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.1973]])"
519,Leotris,74,316,"tensor([[ 0.4531, -0.0105,  0.4000,  0.2000,  0.5000,  0.4000,  0.0000,  1.0000,
          0.2107]])"
520,Strahd,-35,324,"tensor([[-0.0625,  0.0842,  0.4000,  0.2000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.2160]])"
521,Leotris,75,462,"tensor([[ 0.5469, -0.0105,  0.4000,  0.2000,  0.2000,  0.1000,  0.0000,  1.0000,
          0.3080]])"
522,Leotris,69,221,"tensor([[ 0.5156, -0.0105,  0.5000,  0.2000,  0.3000,  0.2000,  0.0000,  1.0000,
          0.1473]])"
523,Leotris,72,294,"tensor([[ 0.6406, -0.0105,  0.5000,  0.2000,  0.7000,  0.1000,  0.0000,  1.0000,
          0.1960]])"
524,Leotris,72,157,"tensor([[ 0.5938, -0.0105,  0.5000,  0.2000,  0.7000,  0.1000,  0.0000,  1.0000,
          0.1047]])"
525,Leotris,72,232,"tensor([[ 0.7188, -0.0105,  0.5000,  0.2000,  0.7000,  0.1000,  0.0000,  1.0000,
          0.1547]])"
526,Leotris,74,186,"tensor([[ 0.5781, -0.0105,  0.5000,  0.2000,  0.4000,  0.4000,  0.0000,  1.0000,
          0.1240]])"
527,Leotris,73,212,"tensor([[ 0.3438, -0.0105,  0.4000,  0.2000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.1413]])"
528,Leotris,69,153,"tensor([[ 0.2656, -0.0105,  0.4000,  0.2000,  0.5000,  0.4000,  0.0000,  1.0000,
          0.1020]])"
529,Leotris,73,304,"tensor([[ 0.5156, -0.0105,  0.4000,  0.2000,  0.6000,  0.3000,  0.0000,  1.0000,
          0.2027]])"
530,Leotris,69,289,"tensor([[ 0.4844, -0.0105,  0.4000,  0.3000,  0.6000,  0.4000,  0.0000,  1.0000,
          0.1927]])"
531,Leotris,76,479,"tensor([[ 0.6094, -0.0105,  0.4000,  0.3000,  0.2000,  0.2000,  0.0000,  1.0000,
          0.3193]])"
532,Leotris,75,220,"tensor([[ 0.6875, -0.0105,  0.3000,  0.3000,  0.5000,  0.2000,  0.0000,  1.0000,
          0.1467]])"
533,Leotris,73,214,"tensor([[ 0.6719, -0.0105,  0.2000,  0.3000,  0.2000,  0.1000,  0.0000,  1.0000,
          0.1427]])"
534,Leotris,73,268,"tensor([[ 0.6094, -0.0105,  0.2000,  0.3000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.1787]])"
535,Leotris,70,355,"tensor([[ 0.2656, -0.0105,  0.2000,  0.3000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.2367]])"
536,Strahd,-37,195,"tensor([[-0.0938,  0.0526,  0.2000,  0.3000,  0.2000,  0.4000,  0.0000,  1.0000,
          0.1300]])"
537,Leotris,72,334,"tensor([[ 0.4531, -0.0105,  0.2000,  0.3000,  0.3000,  0.1000,  0.0000,  1.0000,
          0.2227]])"
538,Leotris,71,280,"tensor([[ 0.7344, -0.0105,  0.2000,  0.2000,  0.4000,  0.3000,  0.0000,  1.0000,
          0.1867]])"
539,Strahd,-40,731,"tensor([[-0.0625,  0.0842,  0.4000,  0.1000,  0.5000,  0.1000,  0.0000,  1.0000,
          0.4873]])"
540,Leotris,76,649,"tensor([[ 0.5469, -0.0105,  0.4000,  0.1000,  0.2000,  0.1000,  0.0000,  1.0000,
          0.4327]])"
541,Leotris,71,443,"tensor([[ 0.5625, -0.0105,  0.3000,  0.1000,  0.1000,  0.2000,  0.0000,  1.0000,
          0.2953]])"
542,Leotris,74,337,"tensor([[ 0.6719, -0.0105,  0.3000,  0.1000,  0.1000,  0.2000,  0.0000,  1.0000,
          0.2247]])"
543,Leotris,73,290,"tensor([[ 0.5625, -0.0105,  0.3000,  0.1000,  0.2000,  0.3000,  0.0000,  1.0000,
          0.1933]])"
544,Leotris,69,339,"tensor([[ 0.5625, -0.0105,  0.3000,  0.1000,  0.3000,  0.3000,  0.0000,  1.0000,
          0.2260]])"
545,Leotris,73,584,"tensor([[ 0.5156, -0.0105,  0.3000,  0.1000,  0.5000,  0.2000,  0.0000,  1.0000,
          0.3893]])"
546,Leotris,72,481,"tensor([[ 0.5000, -0.0105,  0.3000,  0.1000,  0.1000,  0.2000,  0.0000,  1.0000,
          0.3207]])"
547,Strahd,-46,291,"tensor([[0.0000, 0.4316, 0.4000, 0.2000, 0.4000, 0.3000, 0.0000, 1.0000, 0.1940]])"
548,Leotris,74,460,"tensor([[ 0.6719, -0.0105,  0.4000,  0.2000,  0.6000,  0.1000,  0.0000,  1.0000,
          0.3067]])"
549,Leotris,70,315,"tensor([[ 0.1875, -0.0105,  0.4000,  0.2000,  0.6000,  0.3000,  0.0000,  1.0000,
          0.2100]])"
550,Leotris,74,331,"tensor([[ 0.6250, -0.0105,  0.4000,  0.2000,  0.4000,  0.4000,  0.0000,  1.0000,
          0.2207]])"
